ReferenceYear,FacilityName,FacilityProvince,latitude,longitude,CO2,CH4,TotalEmissions
2022,GROUNDBIRCH GP 06-19-080-20W6,British Columbia,55.94624,-121.12157,117.3993,0.5712,133.4194
2022,GROUNDBIRCH GP 06-19-080-20W6,British Columbia,55.94624,-121.12157,0.0381,3.2189,90.1673
2022,GROUNDBIRCH GP 06-19-080-20W6,British Columbia,55.94624,-121.12157,16345.0894,16.1681,16911.1102
2022,GROUNDBIRCH GP 06-19-080-20W6,British Columbia,55.94624,-121.12157,0.1732,14.8322,415.4748
2022,BP CHAUVIN SOUTH 12-19,Alberta,52.63236,-110.28987,32.2,0.154,36.5385
2022,BP CHAUVIN SOUTH 12-19,Alberta,52.63236,-110.28987,1.814,16.505,463.954
2022,BP CHAUVIN SOUTH 12-19,Alberta,52.63236,-110.28987,1522.298,0.03,1530.6958
2022,BP CHAUVIN SOUTH 12-19,Alberta,52.63236,-110.28987,0,439.832,12315.296
2022,Sukunka Comp Stn A-064-J,British Columbia,55.46875,-121.66563,93.76,0.53,108.6
2022,Sukunka Comp Stn A-064-J,British Columbia,55.46875,-121.66563,0.28,1.42,40.04
2022,Sukunka Comp Stn A-064-J,British Columbia,55.46875,-121.66563,37586.95,124.56,41379.38
2022,Sukunka Comp Stn A-064-J,British Columbia,55.46875,-121.66563,0.08,4.86,136.16
2022,Kerrobert 03-27-032-23W3 BTY,Saskatchewan,51.76694,-109.18489,566.28893,3.61194,667.70945
2022,Kerrobert 03-27-032-23W3 BTY,Saskatchewan,51.76694,-109.18489,13.3301,68.5955,1934.0041
2022,Kerrobert 03-27-032-23W3 BTY,Saskatchewan,51.76694,-109.18489,9454.76855,0.17201,9538.32693
2022,Kerrobert 03-27-032-23W3 BTY,Saskatchewan,51.76694,-109.18489,115.26747,586.87739,16547.83439
2022,Esther Sweet Gas Plant 13-19,Alberta,51.76,114.38,162.5019,0.8842,187.922
2022,Esther Sweet Gas Plant 13-19,Alberta,51.76,114.38,0.0237,2.0672,57.9053
2022,Esther Sweet Gas Plant 13-19,Alberta,51.76,114.38,10275.0664,28.1611,11132.8747
2022,Esther Sweet Gas Plant 13-19,Alberta,51.76,114.38,0.0177,5.5472,155.3393
2022,Town North B-070-C/094-G-01,British Columbia,57.052,-122.374,1107.1749,4.6033,1236.5973
2022,Town North B-070-C/094-G-01,British Columbia,57.052,-122.374,0.1228,9.7699,273.68
2022,Town North B-070-C/094-G-01,British Columbia,57.052,-122.374,16325.2948,15.8488,16879.8842
2022,Town North B-070-C/094-G-01,British Columbia,57.052,-122.374,0.0003,0.0137,0.3839
2022,Younger NGL Extraction Plant,British Columbia,56.1467,-120.67224,45049.94904,263.17312,52441.62085
2022,Younger NGL Extraction Plant,British Columbia,56.1467,-120.67224,0.20573,63.70193,1783.85977
2022,Younger NGL Extraction Plant,British Columbia,56.1467,-120.67224,14394.68281,0.27253,14472.09345
2022,Younger NGL Extraction Plant,British Columbia,56.1467,-120.67224,0.0772,18.69239,523.46412
2022,Welded Tube (Q&T Plant),Ontario,42.97077,-79.21057,12808.3305,0.24952,12874.01721
2022,Welded Tube (Q&T Plant),Ontario,42.97077,-79.21057,799.1123,0.022657,817.896811
2022,Chaparral Landfill,Alberta,50.52303,114.12662,53.7234,0.000851,54.762178
2022,Chaparral Landfill,Alberta,50.52303,114.12662,70.89,0.01849,72.90232
2022,Chaparral Landfill,Alberta,50.52303,114.12662,0,1299.783,36393.924
2022,Valhalla Oil Battery 06-18,Alberta,55.40862,-119.22142,1279.435939,5.999075,1452.856319
2022,Valhalla Oil Battery 06-18,Alberta,55.40862,-119.22142,3.713311,7.319115,208.648531
2022,Valhalla Oil Battery 06-18,Alberta,55.40862,-119.22142,6916.317577,11.052381,7661.010175
2022,Valhalla Oil Battery 06-18,Alberta,55.40862,-119.22142,77.364396,152.488964,4347.055388
2022,Valbruna ASW Inc.,Ontario,42.99864,-79.23453,8539.6732,0.1674,8583.7394
2022,Valbruna ASW Inc.,Ontario,42.99864,-79.23453,3413.1678,,3413.1678
2022,Valbruna ASW Inc.,Ontario,42.99864,-79.23453,503.2017,0.0137,515.02535
2022,Superb Kerrobert THAI Project,Saskatchewan,51.83246,-109.29718,0.5653,4.0376,113.6181
2022,Superb Kerrobert THAI Project,Saskatchewan,51.83246,-109.29718,20106.6225,0.3974,20211.2417
2022,Superb Kerrobert THAI Project,Saskatchewan,51.83246,-109.29718,3536.2344,,3536.2344
2022,Kakwa Sour Gas Processing Plant 16-07-063-05W6,Alberta,54.44155,-118.7335,3199.2045,23.4804,3858.48685
2022,Kakwa Sour Gas Processing Plant 16-07-063-05W6,Alberta,54.44155,-118.7335,8.6184,58.23902,1639.31096
2022,Kakwa Sour Gas Processing Plant 16-07-063-05W6,Alberta,54.44155,-118.7335,39504.684,103.8032,44325.66875
2022,Kakwa Sour Gas Processing Plant 16-07-063-05W6,Alberta,54.44155,-118.7335,548.32272,0.06012,550.00608
2022,Young-Davidson,Ontario,47.94722,-80.67722,14549.291,0.3087,14793.5991
2022,Young-Davidson,Ontario,47.94722,-80.67722,9776.39956,0.62434,9816.78768
2022,Kiwigana Comp Stn C-093-L,British Columbia,59.24792,-122.90937,681.0891,4.5867,809.8347
2022,Kiwigana Comp Stn C-093-L,British Columbia,59.24792,-122.90937,0.039,5.2284,146.4342
2022,Kiwigana Comp Stn C-093-L,British Columbia,59.24792,-122.90937,24715.4767,77.0229,27062.3879
2022,Caribou D-032-C Super Battery,British Columbia,57.28163,-122.76431,585.0282,2.7441,662.128
2022,Caribou D-032-C Super Battery,British Columbia,57.28163,-122.76431,0.2848,19.2258,538.6072
2022,Caribou D-032-C Super Battery,British Columbia,57.28163,-122.76431,15943.8423,15.6421,16490.9216
2022,Caribou D-032-C Super Battery,British Columbia,57.28163,-122.76431,0.055,3.7246,104.3438
2022,Lily B-038-J/094-G-02,British Columbia,57.19281,-122.72111,635.7945,4.1081,751.1393
2022,Lily B-038-J/094-G-02,British Columbia,57.19281,-122.72111,0.1896,18.1394,508.0928
2022,Lily B-038-J/094-G-02,British Columbia,57.19281,-122.72111,29347.1053,28.5489,30345.5955
2022,Lily B-038-J/094-G-02,British Columbia,57.19281,-122.72111,0.0373,3.6584,102.4725
2022,Huron 15-34-079-17W6 Compressor,British Columbia,55.8954,-120.5691,104.886437,0.518941,119.46846
2022,Huron 15-34-079-17W6 Compressor,British Columbia,55.8954,-120.5691,0.029484,7.021075,196.619584
2022,Huron 15-34-079-17W6 Compressor,British Columbia,55.8954,-120.5691,22196.3475,72.26006,24397.16143
2022,Ferrier Compressor Station 04-13-039-09W5,Alberta,52.35035,-115.17385,601.2985,4.4132,725.2126
2022,Ferrier Compressor Station 04-13-039-09W5,Alberta,52.35035,-115.17385,0,8.22633,230.33724
2022,Ferrier Compressor Station 04-13-039-09W5,Alberta,52.35035,-115.17385,33851.8549,115.89942,39199.10346
2022,Ferrier Compressor Station 04-13-039-09W5,Alberta,52.35035,-115.17385,0.56189,32.38977,907.47545
2022,Projet Nunavik Nickel,Quebec,61.3239,-73.3234,93324.22,4.70279,97205.25248
2022,Projet Nunavik Nickel,Quebec,61.3239,-73.3234,0,,61.10528
2022,Projet Nunavik Nickel,Quebec,61.3239,-73.3234,29130.75,1.6714,32357.70396
2022,Aquatera Grande Prairie WWTP (and Landfill),Alberta,55.07405,118.47474,4434.9711,43.8627,5704.2812
2022,Aquatera Grande Prairie WWTP (and Landfill),Alberta,55.07405,118.47474,352.2181,0.0629,354.8008
2022,Aquatera Grande Prairie WWTP (and Landfill),Alberta,55.07405,118.47474,0,1506.3435,42177.618
2022,Aquatera Grande Prairie WWTP (and Landfill),Alberta,55.07405,118.47474,0,1.1766,792.5143
2022,Robin Hood Bay Regional Waste Management Facility,Newfoundland and Labrador,47.60422,-52.66763,0,0.2493,13.58685
2022,Robin Hood Bay Regional Waste Management Facility,Newfoundland and Labrador,47.60422,-52.66763,0,1615,45220
2022,Anderson Gas Plant (01-09-051-24W5) - TOU,Alberta,53.38259,-117.4668,188.3414,0.9578,216.1138
2022,Anderson Gas Plant (01-09-051-24W5) - TOU,Alberta,53.38259,-117.4668,0.9462,36.1421,1012.925
2022,Anderson Gas Plant (01-09-051-24W5) - TOU,Alberta,53.38259,-117.4668,14277.5703,39.0962,15468.4589
2022,Anderson Gas Plant (01-09-051-24W5) - TOU,Alberta,53.38259,-117.4668,0.0439,1.7284,48.4391
2022,Eastern Ontario Waste Handling Facility  Landfill,Ontario,45.3047,-74.99235,0,0.777,42.3465
2022,Eastern Ontario Waste Handling Facility  Landfill,Ontario,45.3047,-74.99235,0,3821.428,107042.1747
2022,Jansen Project,Saskatchewan,51.88147,-104.7276,20164.87006,0.342751,20319.60812
2022,Jansen Project,Saskatchewan,51.88147,-104.7276,0,,182.407
2022,Jansen Project,Saskatchewan,51.88147,-104.7276,0,0,7.67546
2022,Fonderie Bibby Sainte-Croix,Quebec,46.6236,-71.7361,17315.1,0.304,17333.682
2022,Fonderie Bibby Sainte-Croix,Quebec,46.6236,-71.7361,19.25,0.305,37.86
2022,Fonderie Bibby Sainte-Croix,Quebec,46.6236,-71.7361,454.98,0.097,490.821
2022,Ante Creek North Sweet Gas Plant 10-07,Alberta,54.78675,-117.64646,1141.448,8.3776,1376.6727
2022,Ante Creek North Sweet Gas Plant 10-07,Alberta,54.78675,-117.64646,0.08933,2.20735,61.89513
2022,Ante Creek North Sweet Gas Plant 10-07,Alberta,54.78675,-117.64646,36946.4673,72.41303,41517.66379
2022,Ante Creek North Sweet Gas Plant 10-07,Alberta,54.78675,-117.64646,16.16746,18.79173,542.3359
2022,Vero Edson Sweet Gas Plant 12-15-053-15W5,Alberta,53.57954,-116.13688,385.0035,2.267,449.2957
2022,Vero Edson Sweet Gas Plant 12-15-053-15W5,Alberta,53.57954,-116.13688,0,2.1106,59.0968
2022,Vero Edson Sweet Gas Plant 12-15-053-15W5,Alberta,53.57954,-116.13688,18596.1847,137.0689,24529.7763
2022,Vero Edson Sweet Gas Plant 12-15-053-15W5,Alberta,53.57954,-116.13688,0,55.7863,1562.0164
2022,Leitchville Sour Gas Plant,Saskatchewan,49.72947,-108.53147,5512.1055,24.7978,6208.8024
2022,Leitchville Sour Gas Plant,Saskatchewan,49.72947,-108.53147,0.0646,4.903,137.3486
2022,Leitchville Sour Gas Plant,Saskatchewan,49.72947,-108.53147,10166.1754,10.0229,10515.9816
2022,Leitchville Sour Gas Plant,Saskatchewan,49.72947,-108.53147,1.2788,81.1466,2273.3836
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,9805.164588,14.117854,10245.07566
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,21536.41905,612.399338,38683.60052
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,1704430.692,80.95961,1713308.647
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,0,,1907.227262
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,557239.3219,15.217097,570324.5897
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,348.993228,9.437404,613.24054
2022,Fort Hills Oil Sands,Alberta,57.39207,-111.56791,166.43324,0.775799,188.155612
2022,Ferrero Canada Limited,Ontario,43.16226,-80.32571,29496.7993,0.5791,29649.2506
2022,Altares D-097-G/094-B-08,British Columbia,56.41466,-122.20466,566.9634,2.5492,638.606
2022,Altares D-097-G/094-B-08,British Columbia,56.41466,-122.20466,0.005,1.0383,29.0774
2022,Altares D-097-G/094-B-08,British Columbia,56.41466,-122.20466,12138.4581,11.6554,12546.1113
2022,Altares D-097-G/094-B-08,British Columbia,56.41466,-122.20466,0.008,1.8074,50.6152
2022,W Gundy B-032-B/094-B-16,British Columbia,56.777,-122.14832,418.3597,1.2356,453.142
2022,W Gundy B-032-B/094-B-16,British Columbia,56.777,-122.14832,0.1633,21.8878,613.0217
2022,W Gundy B-032-B/094-B-16,British Columbia,56.777,-122.14832,11607.6488,11.1963,11999.2407
2022,Lily A-29-J Gas Plant,British Columbia,57.18502,-122.72943,1109.009,7.4089,1317.0147
2022,Lily A-29-J Gas Plant,British Columbia,57.18502,-122.72943,0.0462,3.9117,109.5738
2022,Lily A-29-J Gas Plant,British Columbia,57.18502,-122.72943,9022.7931,8.825,9331.4526
2022,Lily A-29-J Gas Plant,British Columbia,57.18502,-122.72943,3.967,0.5113,18.2834
2022,Resthaven 02-10-060-01W6 GGS,Alberta,54.16866,-118.05972,966.73021,4.87739,1103.77413
2022,Resthaven 02-10-060-01W6 GGS,Alberta,54.16866,-118.05972,0,1.81678,50.86984
2022,Resthaven 02-10-060-01W6 GGS,Alberta,54.16866,-118.05972,20013.4103,37.92054,22563.36977
2022,Resthaven 02-10-060-01W6 GGS,Alberta,54.16866,-118.05972,0.09084,5.23655,146.71424
2022,Hangingstone Expansion Project,Alberta,56.27721,-111.62239,3651.1206,22.6784,4302.0423
2022,Hangingstone Expansion Project,Alberta,56.27721,-111.62239,0,7.5272,210.7616
2022,Hangingstone Expansion Project,Alberta,56.27721,-111.62239,514433.0748,9.925,517045.8633
2022,Hangingstone Expansion Project,Alberta,56.27721,-111.62239,658.2836,0.0523,696.9805
2022,Golden Lake Oil Multi Well Battery 14-13-047-23W3,Saskatchewan,53.05783,-109.23875,6099.7054,44.76848,7367.76339
2022,Golden Lake Oil Multi Well Battery 14-13-047-23W3,Saskatchewan,53.05783,-109.23875,0,37.01004,1036.28112
2022,Golden Lake Oil Multi Well Battery 14-13-047-23W3,Saskatchewan,53.05783,-109.23875,7370.2323,0.14841,7412.15823
2022,Ferguson Oil Bty 1-21-3-17W4,Alberta,49.2191,-112.22813,9580.6562,45.57217,10861.12896
2022,Ferguson Oil Bty 1-21-3-17W4,Alberta,49.2191,-112.22813,1170.825,0.02192,1176.93221
2022,Ferguson Oil Bty 1-21-3-17W4,Alberta,49.2191,-112.22813,0.08765,0.44626,12.58293
2022,Ferguson Compressor Station 03-25-003-17W4,Alberta,49.23378,-112.17199,1022.1161,4.86189,1158.72337
2022,Ferguson Compressor Station 03-25-003-17W4,Alberta,49.23378,-112.17199,0.02359,6.42073,179.80403
2022,Ferguson Compressor Station 03-25-003-17W4,Alberta,49.23378,-112.17199,35478.58805,265.45261,45813.27348
2022,Ferguson Compressor Station 03-25-003-17W4,Alberta,49.23378,-112.17199,5.98415,51.64976,1452.17743
2022,Altares Gas Plant b-24-H,British Columbia,56.35202,-122.04837,2104.3568,10.8641,2409.5851
2022,Altares Gas Plant b-24-H,British Columbia,56.35202,-122.04837,0.17,13.345,373.83
2022,Altares Gas Plant b-24-H,British Columbia,56.35202,-122.04837,20881.2524,69.5929,23000.0896
2022,Altares Gas Plant b-24-H,British Columbia,56.35202,-122.04837,0.8675,68.2679,1912.3687
2022,Sarnia CO2 & Dry Ice Plant,Ontario,42.9237,-82.43487,4933,,4933
2022,Sarnia CO2 & Dry Ice Plant,Ontario,42.9237,-82.43487,19492.76,2.3,19557.16
2022,Wildhay Gas Plant (11-16-055-24W5) - TOU,Alberta,53.75386,-117.51012,282.3979,1.5366,326.5887
2022,Wildhay Gas Plant (11-16-055-24W5) - TOU,Alberta,53.75386,-117.51012,1.9624,55.3292,1551.18
2022,Wildhay Gas Plant (11-16-055-24W5) - TOU,Alberta,53.75386,-117.51012,38019.082,103.4781,41171.1073
2022,Wildhay Gas Plant (11-16-055-24W5) - TOU,Alberta,53.75386,-117.51012,0.0849,2.603,72.9689
2022,Wapiti Comp stn 15-09,Alberta,54.96512,-119.30677,603.5526,2.87091,684.21898
2022,Wapiti Comp stn 15-09,Alberta,54.96512,-119.30677,36038.57971,56.05364,39830.81153
2022,Wapiti Comp stn 15-09,Alberta,54.96512,-119.30677,0.0054,0.31144,8.72572
2022,Installations portuaires de Port-Cartier,Quebec,50.0334,-66.791,14608.537,0.5492,14701.5861
2022,Installations portuaires de Port-Cartier,Quebec,50.0334,-66.791,2814.908,0.1586,3127.4643
2022,Julienne A-005-I/094-G-02,British Columbia,57.16839,-122.55457,1127.5803,4.213,1246.0478
2022,Julienne A-005-I/094-G-02,British Columbia,57.16839,-122.55457,0.0564,4.8485,135.8144
2022,Julienne A-005-I/094-G-02,British Columbia,57.16839,-122.55457,17644.0481,17.159,18244.1741
2022,Julienne A-005-I/094-G-02,British Columbia,57.16839,-122.55457,0.0122,1.1272,31.5738
2022,Gundy D-004-H/094-B-16,British Columbia,56.83933,-122.04238,663.4182,3.1062,750.7098
2022,Gundy D-004-H/094-B-16,British Columbia,56.83933,-122.04238,0.3165,69.2672,1939.7981
2022,Gundy D-004-H/094-B-16,British Columbia,56.83933,-122.04238,25304.7627,24.3813,26157.5426
2022,Gundy D-004-H/094-B-16,British Columbia,56.83933,-122.04238,0.0166,3.6226,101.4494
2022,North Beg D-045-D/094-G-08,British Columbia,57.28936,-122.42947,746.069,3.1387,834.2971
2022,North Beg D-045-D/094-G-08,British Columbia,57.28936,-122.42947,0.0835,10.4201,291.8463
2022,North Beg D-045-D/094-G-08,British Columbia,57.28936,-122.42947,13217.0593,12.6918,13660.9662
2022,Sundown B-067-H/093-P-10 Sweet Compressor,British Columbia,55.63536,-120.58595,2092.230478,14.878243,2509.892942
2022,Sundown B-067-H/093-P-10 Sweet Compressor,British Columbia,55.63536,-120.58595,1.712758,95.928661,2687.715266
2022,Sundown B-067-H/093-P-10 Sweet Compressor,British Columbia,55.63536,-120.58595,49678.85074,169.27724,54832.81376
2022,Brazeau CS 06-27-047-14W5,Alberta,53.08146,-115.96713,474.724,2.3176,539.8288
2022,Brazeau CS 06-27-047-14W5,Alberta,53.08146,-115.96713,0.37,20.05,561.77
2022,Brazeau CS 06-27-047-14W5,Alberta,53.08146,-115.96713,23993.0946,198.7982,30114.7782
2022,Brazeau CS 06-27-047-14W5,Alberta,53.08146,-115.96713,0.3322,92.3302,2585.5778
2022,Galloway Power Plant,Alberta,56.31373,-116.77866,652.62433,3.62655,755.96973
2022,Galloway Power Plant,Alberta,56.31373,-116.77866,18228.22725,1.09769,18360.77292
2022,Kerrobert 01-01-033-24W3,Saskatchewan,51.79788,-109.26718,694.5645,3.30383,787.39504
2022,Kerrobert 01-01-033-24W3,Saskatchewan,51.79788,-109.26718,0.43287,4.57858,128.63311
2022,Kerrobert 01-01-033-24W3,Saskatchewan,51.79788,-109.26718,67447.82322,1.27912,67807.88198
2022,Kerrobert 01-01-033-24W3,Saskatchewan,51.79788,-109.26718,0.06138,0.74895,21.03198
2022,Pembalta Gas Plant 09-25,Alberta,53.17235,-114.88247,741.7559,5.44408,894.61414
2022,Pembalta Gas Plant 09-25,Alberta,53.17235,-114.88247,0.44168,23.21337,650.41604
2022,Pembalta Gas Plant 09-25,Alberta,53.17235,-114.88247,7368.1491,87.45713,10282.23839
2022,Pembalta Gas Plant 09-25,Alberta,53.17235,-114.88247,1.79861,16.4126,461.35141
2022,Maple Leaf Foods - Heritage,Ontario,43.17191,-79.83518,16104.45,0.3102,16190.8866
2022,Maple Leaf Foods - Heritage,Ontario,43.17191,-79.83518,52.1142,0.0002,52.8883
2022,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,Alberta,54.17947,-116.68595,5191.4173,21.54386,5797.13638
2022,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,Alberta,54.17947,-116.68595,0.03942,4.56406,127.8331
2022,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,Alberta,54.17947,-116.68595,19886.783,0.3723,19990.5298
2022,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,Alberta,54.17947,-116.68595,10.05092,,10.05092
2022,Wapiti Gas Gathering 03-36,Alberta,54.66332,-118.77128,1774.618,8.4413,2011.79855
2022,Wapiti Gas Gathering 03-36,Alberta,54.66332,-118.77128,0.03824,2.4012,67.27184
2022,Wapiti Gas Gathering 03-36,Alberta,54.66332,-118.77128,40115.48281,386.59101,55721.55064
2022,Wapiti Gas Gathering 03-36,Alberta,54.66332,-118.77128,0.08832,5.00373,140.19276
2022,Laglace Oil Battery 14-29-074-08W6,Alberta,55.44636,-119.19392,396.2097,1.8847,449.16415
2022,Laglace Oil Battery 14-29-074-08W6,Alberta,55.44636,-119.19392,0,19.9132,557.5696
2022,Laglace Oil Battery 14-29-074-08W6,Alberta,55.44636,-119.19392,10693.1666,52.1852,12991.3759
2022,Laglace Oil Battery 14-29-074-08W6,Alberta,55.44636,-119.19392,0,47.6321,1333.6988
2022,Mountain Road Landfill,Ontario,43.81398,-79.73137,0,1911.3,53516.4
2022,Cynthia GP & Bty,Alberta,53.25609,-115.55297,1661.57446,7.27766,2293.89634
2022,Cynthia GP & Bty,Alberta,53.25609,-115.55297,4.20392,104.79284,2938.40344
2022,Cynthia GP & Bty,Alberta,53.25609,-115.55297,18279.31793,3.21339,18563.9804
2022,Cynthia GP & Bty,Alberta,53.25609,-115.55297,147.606,0.009,148.123
2022,Cynthia GP & Bty,Alberta,53.25609,-115.55297,41.49149,48.87755,1410.06289
2022,Kakwa 01-02-064-05W6,Alberta,54.50343,-118.63289,1781.8,8.5,2019.8
2022,Kakwa 01-02-064-05W6,Alberta,54.50343,-118.63289,0.4,32.5,910.4
2022,Kakwa 01-02-064-05W6,Alberta,54.50343,-118.63289,19202,189.7,26633.6
2022,Kakwa 01-02-064-05W6,Alberta,54.50343,-118.63289,1.1,92.3,2585.5
2022,Kakwa 07-04-064-05W6,Alberta,54.50708,-118.68952,941.4,4.6,1070.2
2022,Kakwa 07-04-064-05W6,Alberta,54.50708,-118.68952,0.1,8.6,240.9
2022,Kakwa 07-04-064-05W6,Alberta,54.50708,-118.68952,28283.7,220.9,37357.4
2022,Kakwa 07-04-064-05W6,Alberta,54.50708,-118.68952,0.6,73.6,2061.4
2022,Kakwa 13-08-064-04W6,Alberta,54.52879,-118.57619,1432.8,6.9,1626
2022,Kakwa 13-08-064-04W6,Alberta,54.52879,-118.57619,0,1.5,42
2022,Kakwa 13-08-064-04W6,Alberta,54.52879,-118.57619,32220.1,182.2,39706.7
2022,Kakwa 13-08-064-04W6,Alberta,54.52879,-118.57619,0.9,43,1204.9
2022,Kakwa 16-29-064-05 W6M,Alberta,54.57255,-118.70841,2406.4,11.2,2720
2022,Kakwa 16-29-064-05 W6M,Alberta,54.57255,-118.70841,0,2.8,78.4
2022,Kakwa 16-29-064-05 W6M,Alberta,54.57255,-118.70841,25801.9,203.9,33922.6
2022,Kakwa 16-29-064-05 W6M,Alberta,54.57255,-118.70841,0.2,23.5,658.2
2022,Kaybob 15-28,Alberta,54.39771,-116.93578,520.2748,2.089,581.0458
2022,Kaybob 15-28,Alberta,54.39771,-116.93578,0.0543,0.3226,9.0871
2022,Kaybob 15-28,Alberta,54.39771,-116.93578,7316.1147,72.3533,9538.7431
2022,Kaybob 15-28,Alberta,54.39771,-116.93578,0.0063,2.5253,70.7147
2022,Karr Sour Gas Processing Plant,Alberta,54.71055,-118.59518,4997.823508,6.554111,5183.727856
2022,Karr Sour Gas Processing Plant,Alberta,54.71055,-118.59518,0.481657,29.484692,826.053033
2022,Karr Sour Gas Processing Plant,Alberta,54.71055,-118.59518,140995.6971,467.90281,161026.4167
2022,Karr Sour Gas Processing Plant,Alberta,54.71055,-118.59518,122.345837,2.92893,204.355877
2022,Kakwa 16-21-063-04W6,Alberta,54.47059,118.53223,3914.1,19,4446.1
2022,Kakwa 16-21-063-04W6,Alberta,54.47059,118.53223,0.7,32.5,910.7
2022,Kakwa 16-21-063-04W6,Alberta,54.47059,118.53223,35584.3,313.8,48186.7
2022,Kakwa 16-21-063-04W6,Alberta,54.47059,118.53223,0.5,20.4,571.7
2022,Musreau II 09-26-062-6W6,Alberta,54.39407,-118.77809,4978.505,26.3373,5738.5539
2022,Musreau II 09-26-062-6W6,Alberta,54.39407,-118.77809,0.1037,5.6862,159.3173
2022,Musreau II 09-26-062-6W6,Alberta,54.39407,-118.77809,22504.6298,152.4862,28789.9394
2022,Musreau II 09-26-062-6W6,Alberta,54.39407,-118.77809,9.0721,77.9794,2192.4953
2022,Plover SAGD 06-22,Saskatchewan,52.01782,-109.63656,627.015,2.7662,704.6806
2022,Plover SAGD 06-22,Saskatchewan,52.01782,-109.63656,17.0031,15.414,448.5951
